article_id,article_global_id,db_id
730,10.1093/nar/30.1.255,MBDC0331
750,10.1093/nar/30.1.253,MBDC0267
727,10.1093/nar/30.1.249,MBDC0270
736,10.1093/nar/30.1.245,MBDC0276
735,10.1093/nar/30.1.242,MBDC0218
764,10.1093/nar/30.1.239,MBDC0212
745,10.1093/nar/30.1.235,MBDC0215
709,10.1093/nar/30.1.232,NAR9136
685,10.1093/nar/30.1.230,NAR9057
748,10.1093/nar/30.1.226,NAR9086
689,10.1093/nar/30.1.221,NAR9112
686,10.1093/nar/30.1.218,MBDC0154
732,10.1093/nar/30.1.214,MBDC0023
694,10.1093/nar/30.1.211,NAR9250
708,10.1093/nar/30.1.21,MBDC0002
675,10.1093/nar/30.1.207,MBDC0603
746,10.1093/nar/30.1.205,MBDC0495
690,10.1093/nar/30.1.203,MBDC0303
737,10.1093/nar/30.1.200,NAR9021
660,10.1093/nar/30.1.195,MBDC0246
664,10.1093/nar/30.1.191,NAR9083
725,10.1093/nar/30.1.186,NAR9215
710,10.1093/nar/30.1.183,MBDC0463
747,10.1093/nar/30.1.179,NAR9294
692,10.1093/nar/30.1.176,MBDC0230
763,10.1093/nar/30.1.174,NAR9009
751,10.1093/nar/30.1.172,MBDC0085
767,10.1093/nar/30.1.17,MBDC0003
676,10.1093/nar/30.1.169,MBDC0073
666,10.1093/nar/30.1.166,MBDC0171
760,10.1093/nar/30.1.163,MBDC0392
703,10.1093/nar/30.1.158,MBDC0517
683,10.1093/nar/30.1.152,MBDC0324
696,10.1093/nar/30.1.149,MBDC0008
754,10.1093/nar/30.1.145,MBDC0396
704,10.1093/nar/30.1.142,MBDC0884
677,10.1093/nar/30.1.137,NAR9139
766,10.1093/nar/30.1.129,NAR9037
697,10.1093/nar/30.1.125,MBDC0093
752,10.1093/nar/30.1.121,MBDC0525
679,10.1093/nar/30.1.119,MBDC0018
674,10.1093/nar/30.1.116,MBDC0465
665,10.1093/nar/30.1.113,MBDC0087
740,10.1093/nar/30.1.109,NAR9321
680,10.1093/nar/30.1.106,MBDC0071
706,10.1093/nar/30.1.103,MBDC0607
661,10.1093/nar/30.1.1,NAR9161
646,10.1093/nar/29.1.98,MBDC0015
616,10.1093/nar/29.1.95,MBDC0152
588,10.1093/nar/29.1.91,MBDC0087
576,10.1093/nar/29.1.87,MBDC0101
585,10.1093/nar/29.1.82,MBDC0051
596,10.1093/nar/29.1.80,MBDC0357
582,10.1093/nar/29.1.75,NAR9031
626,10.1093/nar/29.1.72,MBDC0116
613,10.1093/nar/29.1.70,MBDC0072
614,10.1093/nar/29.1.66,MBDC0091
650,10.1093/nar/29.1.61,MBDC0274
591,10.1093/nar/29.1.58,MBDC0217
571,10.1093/nar/29.1.55,MBDC0442
590,10.1093/nar/29.1.52,MBDC0208
645,10.1093/nar/29.1.49,NAR9166
615,10.1093/nar/29.1.44,NAR9064
623,10.1093/nar/29.1.41,MBDC0199
649,10.1093/nar/29.1.37,MBDC0207
569,10.1093/nar/29.1.346,MBDC0166
569,10.1093/nar/29.1.346,MBDC0546
611,10.1093/nar/29.1.344,NAR9134
632,10.1093/nar/29.1.340,MBDC0117
567,10.1093/nar/29.1.336,NAR9107
653,10.1093/nar/29.1.332,NAR9109
572,10.1093/nar/29.1.33,NAR9059
570,10.1093/nar/29.1.329,NAR9038
559,10.1093/nar/29.1.327,NAR9152
656,10.1093/nar/29.1.323,MBDC0288
564,10.1093/nar/29.1.320,MBDC0047
595,10.1093/nar/29.1.317,MBDC0119
629,10.1093/nar/29.1.312,MBDC0045
655,10.1093/nar/29.1.308,NAR9192
602,10.1093/nar/29.1.305,NAR9120
577,10.1093/nar/29.1.303,MBDC0122
592,10.1093/nar/29.1.300,NAR9207
635,10.1093/nar/29.1.296,MBDC0365
641,10.1093/nar/29.1.294,MBDC0176
566,10.1093/nar/29.1.291,MBDC0170
594,10.1093/nar/29.1.29,NAR9256
598,10.1093/nar/29.1.288,MBDC0156
584,10.1093/nar/29.1.284,MBDC0231
640,10.1093/nar/29.1.281,MBDC0340
600,10.1093/nar/29.1.278,MBDC0031
621,10.1093/nar/29.1.277,MBDC0042
633,10.1093/nar/29.1.275,MBDC0294
654,10.1093/nar/29.1.270,MBDC0019
609,10.1093/nar/29.1.268,MBDC0224
580,10.1093/nar/29.1.264,MBDC0021
624,10.1093/nar/29.1.260,MBDC0194
599,10.1093/nar/29.1.260,NAR9020
586,10.1093/nar/29.1.255,MBDC0046
631,10.1093/nar/29.1.246,MBDC0232
561,10.1093/nar/29.1.242,NAR9028
604,10.1093/nar/29.1.239,MBDC0104
620,10.1093/nar/29.1.234,NAR9283
578,10.1093/nar/29.1.230,NAR9203
581,10.1093/nar/29.1.228,MBDC0259
636,10.1093/nar/29.1.223,MBDC0258
610,10.1093/nar/29.1.221,MBDC0278
565,10.1093/nar/29.1.22,MBDC0007
605,10.1093/nar/29.1.219,MBDC0277
583,10.1093/nar/29.1.214,MBDC0276
642,10.1093/nar/29.1.210,MBDC0173
617,10.1093/nar/29.1.207,MBDC0172
575,10.1093/nar/29.1.205,NAR9150
648,10.1093/nar/29.1.202,NAR9075
589,10.1093/nar/29.1.199,MBDC0281
589,10.1093/nar/29.1.199,NAR9226
634,10.1093/nar/29.1.196,NAR9133
608,10.1093/nar/29.1.194,MBDC0242
647,10.1093/nar/29.1.189,MBDC0381
601,10.1093/nar/29.1.185,MBDC0037
587,10.1093/nar/29.1.181,MBDC0043
618,10.1093/nar/29.1.175,MBDC0463
597,10.1093/nar/29.1.173,MBDC0243
627,10.1093/nar/29.1.171,MBDC0250
579,10.1093/nar/29.1.17,MBDC0002
606,10.1093/nar/29.1.169,MBDC0248
619,10.1093/nar/29.1.167,NAR9230
644,10.1093/nar/29.1.165,NAR9253
630,10.1093/nar/29.1.159,MBDC0005
638,10.1093/nar/29.1.156,NAR9032
651,10.1093/nar/29.1.148,MBDC0200
612,10.1093/nar/29.1.144,NAR9102
574,10.1093/nar/29.1.141,NAR9036
568,10.1093/nar/29.1.137,NAR9194
643,10.1093/nar/29.1.133,MBDC0201
622,10.1093/nar/29.1.128,MBDC0074
562,10.1093/nar/29.1.126,MBDC0075
573,10.1093/nar/29.1.123,NAR9040
639,10.1093/nar/29.1.120,NAR9149
607,10.1093/nar/29.1.118,NAR9043
625,10.1093/nar/29.1.114,NAR9171
560,10.1093/nar/29.1.111,MBDC0371
637,10.1093/nar/29.1.106,MBDC0065
603,10.1093/nar/29.1.102,MBDC0097
652,10.1093/nar/29.1.1,NAR9161
501,10.1093/nar/28.1.97,NAR9140
534,10.1093/nar/28.1.94,NAR9331
445,10.1093/nar/28.1.91,MBDC1021
504,10.1093/nar/28.1.87,NAR9220
449,10.1093/nar/28.1.85,MBDC0342
485,10.1093/nar/28.1.81,NAR9303
454,10.1093/nar/28.1.8,NAR9049
532,10.1093/nar/28.1.77,MBDC0357
523,10.1093/nar/28.1.73,NAR9329
512,10.1093/nar/28.1.72,MBDC0068
496,10.1093/nar/28.1.68,NAR9073
509,10.1093/nar/28.1.65,MBDC0116
463,10.1093/nar/28.1.60,MBDC0069
547,10.1093/nar/28.1.56,MBDC0108
472,10.1093/nar/28.1.49,NAR9240
554,10.1093/nar/28.1.45,NAR9288
471,10.1093/nar/28.1.41,MBDC0194
515,10.1093/nar/28.1.380,NAR9156
505,10.1093/nar/28.1.377,MBDC0117
555,10.1093/nar/28.1.375,MBDC0380
452,10.1093/nar/28.1.374,MBDC0221
540,10.1093/nar/28.1.372,NAR9151
469,10.1093/nar/28.1.37,NAR9177
467,10.1093/nar/28.1.369,MBDC0139
448,10.1093/nar/28.1.364,NAR9152
519,10.1093/nar/28.1.361,MBDC0119
486,10.1093/nar/28.1.356,MBDC0131
544,10.1093/nar/28.1.352,NAR9192
542,10.1093/nar/28.1.349,MBDC0122
516,10.1093/nar/28.1.346,MBDC0365
536,10.1093/nar/28.1.344,MBDC0174
543,10.1093/nar/28.1.341,MBDC0184
480,10.1093/nar/28.1.337,MBDC0293
495,10.1093/nar/28.1.335,MBDC0196
528,10.1093/nar/28.1.333,NAR9053
466,10.1093/nar/28.1.331,MBDC0171
539,10.1093/nar/28.1.33,MBDC0007
460,10.1093/nar/28.1.329,MBDC0170
490,10.1093/nar/28.1.326,MBDC0156
459,10.1093/nar/28.1.323,MBDC0177
461,10.1093/nar/28.1.320,MBDC0167
475,10.1093/nar/28.1.316,MBDC0340
507,10.1093/nar/28.1.311,NAR9041
503,10.1093/nar/28.1.31,NAR9116
493,10.1093/nar/28.1.308,MBDC0185
476,10.1093/nar/28.1.306,MBDC0224
517,10.1093/nar/28.1.304,MBDC0109
514,10.1093/nar/28.1.302,MBDC0033
549,10.1093/nar/28.1.298,MBDC0049
479,10.1093/nar/28.1.296,NAR9019
508,10.1093/nar/28.1.293,MBDC0048
498,10.1093/nar/28.1.292,MBDC0030
521,10.1093/nar/28.1.289,MBDC0104
489,10.1093/nar/28.1.286,MBDC0225
447,10.1093/nar/28.1.283,MBDC0280
470,10.1093/nar/28.1.277,MBDC0212
525,10.1093/nar/28.1.273,MBDC0208
446,10.1093/nar/28.1.270,MBDC0220
456,10.1093/nar/28.1.27,MBDC0112
500,10.1093/nar/28.1.267,MBDC0214
500,10.1093/nar/28.1.267,NAR9235
550,10.1093/nar/28.1.263,MBDC0210
484,10.1093/nar/28.1.260,MBDC0217
522,10.1093/nar/28.1.257,MBDC0282
551,10.1093/nar/28.1.254,NAR9023
453,10.1093/nar/28.1.250,MBDC0331
465,10.1093/nar/28.1.246,MBDC0267
535,10.1093/nar/28.1.243,MBDC0270
451,10.1093/nar/28.1.24,MBDC0001
533,10.1093/nar/28.1.235,MBDC0276
477,10.1093/nar/28.1.231,MBDC0218
524,10.1093/nar/28.1.228,MBDC0203
468,10.1093/nar/28.1.228,MBDC0258
481,10.1093/nar/28.1.222,NAR9086
474,10.1093/nar/28.1.219,MBDC0172
548,10.1093/nar/28.1.214,NAR9150
558,10.1093/nar/28.1.212,MBDC0154
488,10.1093/nar/28.1.209,MBDC0281
556,10.1093/nar/28.1.205,MBDC0246
497,10.1093/nar/28.1.201,MBDC0242
510,10.1093/nar/28.1.197,MBDC0381
511,10.1093/nar/28.1.193,MBDC0252
530,10.1093/nar/28.1.191,NAR9083
444,10.1093/nar/28.1.19,MBDC0002
499,10.1093/nar/28.1.185,MBDC0032
518,10.1093/nar/28.1.181,NAR9135
529,10.1093/nar/28.1.179,NAR9317
464,10.1093/nar/28.1.177,MBDC0463
455,10.1093/nar/28.1.175,MBDC0463
491,10.1093/nar/28.1.173,MBDC0243
494,10.1093/nar/28.1.171,MBDC0248
513,10.1093/nar/28.1.169,MBDC0250
537,10.1093/nar/28.1.168,NAR9294
450,10.1093/nar/28.1.166,MBDC0230
527,10.1093/nar/28.1.163,MBDC0085
553,10.1093/nar/28.1.159,NAR9230
506,10.1093/nar/28.1.155,NAR9179
545,10.1093/nar/28.1.153,NAR9009
526,10.1093/nar/28.1.15,MBDC0003
520,10.1093/nar/28.1.148,NAR9178
473,10.1093/nar/28.1.146,NAR9253
531,10.1093/nar/28.1.141,MBDC0005
546,10.1093/nar/28.1.139,NAR9025
482,10.1093/nar/28.1.136,NAR9032
538,10.1093/nar/28.1.133,MBDC0018
552,10.1093/nar/28.1.129,MBDC0077
541,10.1093/nar/28.1.126,NAR9194
502,10.1093/nar/28.1.123,NAR9322
478,10.1093/nar/28.1.120,NAR9327
483,10.1093/nar/28.1.115,MBDC0015
492,10.1093/nar/28.1.112,MBDC0152
557,10.1093/nar/28.1.108,MBDC0087
443,10.1093/nar/28.1.104,MBDC0067
487,10.1093/nar/28.1.102,NAR9047
457,10.1093/nar/28.1.1,NAR9161
359,10.1093/nar/27.1.99,MBDC0152
385,10.1093/nar/27.1.95,MBDC0087
394,10.1093/nar/27.1.89,NAR9089
371,10.1093/nar/27.1.85,MBDC0071
442,10.1093/nar/27.1.79,NAR9024
343,10.1093/nar/27.1.74,MBDC0357
374,10.1093/nar/27.1.69,NAR9329
362,10.1093/nar/27.1.66,NAR9045
355,10.1093/nar/27.1.63,NAR9073
415,10.1093/nar/27.1.61,NAR9260
388,10.1093/nar/27.1.59,MBDC0116
338,10.1093/nar/27.1.55,MBDC0108
379,10.1093/nar/27.1.49,NAR9288
372,10.1093/nar/27.1.44,NAR9177
361,10.1093/nar/27.1.39,MBDC0194
390,10.1093/nar/27.1.377,NAR9156
363,10.1093/nar/27.1.373,MBDC0117
441,10.1093/nar/27.1.370,MBDC0209
345,10.1093/nar/27.1.368,MBDC0221
367,10.1093/nar/27.1.365,NAR9151
370,10.1093/nar/27.1.362,MBDC0139
410,10.1093/nar/27.1.358,NAR9152
342,10.1093/nar/27.1.355,MBDC0146
356,10.1093/nar/27.1.353,MBDC0122
427,10.1093/nar/27.1.35,NAR9116
357,10.1093/nar/27.1.348,MBDC0365
416,10.1093/nar/27.1.346,MBDC0174
376,10.1093/nar/27.1.343,MBDC0184
425,10.1093/nar/27.1.340,MBDC0176
403,10.1093/nar/27.1.338,MBDC0171
433,10.1093/nar/27.1.336,MBDC0170
417,10.1093/nar/27.1.332,MBDC0156
360,10.1093/nar/27.1.325,MBDC0177
414,10.1093/nar/27.1.323,MBDC0167
339,10.1093/nar/27.1.318,MBDC0340
411,10.1093/nar/27.1.315,MBDC0185
340,10.1093/nar/27.1.314,MBDC0195
429,10.1093/nar/27.1.312,MBDC0224
397,10.1093/nar/27.1.310,MBDC0109
344,10.1093/nar/27.1.307,MBDC0033
393,10.1093/nar/27.1.303,MBDC0049
426,10.1093/nar/27.1.301,NAR9019
408,10.1093/nar/27.1.297,MBDC0040
350,10.1093/nar/27.1.295,MBDC0041
423,10.1093/nar/27.1.293,MBDC0048
351,10.1093/nar/27.1.292,MBDC0030
430,10.1093/nar/27.1.29,MBDC0112
434,10.1093/nar/27.1.289,MBDC0225
375,10.1093/nar/27.1.286,MBDC0280
392,10.1093/nar/27.1.284,NAR9225
421,10.1093/nar/27.1.280,NAR9030
378,10.1093/nar/27.1.275,MBDC0258
432,10.1093/nar/27.1.272,MBDC0208
349,10.1093/nar/27.1.268,NAR9146
424,10.1093/nar/27.1.263,MBDC0214
337,10.1093/nar/27.1.260,MBDC0210
398,10.1093/nar/27.1.257,MBDC0217
348,10.1093/nar/27.1.254,MBDC0282
409,10.1093/nar/27.1.251,NAR9234
358,10.1093/nar/27.1.25,MBDC0001
439,10.1093/nar/27.1.248,NAR9141
419,10.1093/nar/27.1.244,MBDC0442
428,10.1093/nar/27.1.240,MBDC0270
353,10.1093/nar/27.1.237,NAR9223
341,10.1093/nar/27.1.233,NAR9236
431,10.1093/nar/27.1.229,MBDC0218
401,10.1093/nar/27.1.226,MBDC0203
402,10.1093/nar/27.1.220,MBDC0212
365,10.1093/nar/27.1.215,MBDC0215
381,10.1093/nar/27.1.213,NAR9022
347,10.1093/nar/27.1.209,MBDC0172
383,10.1093/nar/27.1.204,MBDC0154
368,10.1093/nar/27.1.200,MBDC0110
399,10.1093/nar/27.1.198,MBDC0281
418,10.1093/nar/27.1.196,MBDC0245
366,10.1093/nar/27.1.192,MBDC0381
369,10.1093/nar/27.1.188,MBDC0252
354,10.1093/nar/27.1.186,NAR9317
406,10.1093/nar/27.1.184,MBDC0105
400,10.1093/nar/27.1.18,MBDC0002
440,10.1093/nar/27.1.179,MBDC0463
420,10.1093/nar/27.1.174,MBDC0463
412,10.1093/nar/27.1.171,MBDC0243
346,10.1093/nar/27.1.169,MBDC0248
405,10.1093/nar/27.1.168,NAR9117
437,10.1093/nar/27.1.167,MBDC0250
373,10.1093/nar/27.1.165,NAR9294
391,10.1093/nar/27.1.161,NAR9280
396,10.1093/nar/27.1.158,MBDC0230
364,10.1093/nar/27.1.156,NAR9230
387,10.1093/nar/27.1.153,NAR9179
384,10.1093/nar/27.1.150,NAR9178
436,10.1093/nar/27.1.147,NAR9178
389,10.1093/nar/27.1.143,NAR9178
382,10.1093/nar/27.1.138,MBDC0038
435,10.1093/nar/27.1.134,NAR9009
438,10.1093/nar/27.1.128,NAR9178
380,10.1093/nar/27.1.123,NAR9147
413,10.1093/nar/27.1.12,MBDC0003
404,10.1093/nar/27.1.119,NAR9130
422,10.1093/nar/27.1.115,NAR9253
407,10.1093/nar/27.1.113,NAR9316
377,10.1093/nar/27.1.106,MBDC0015
386,10.1093/nar/27.1.10,NAR9049
352,10.1093/nar/27.1.1,NAR9161
269,10.1093/nar/26.1.94,NAR9095
336,10.1093/nar/26.1.89,NAR9089
336,10.1093/nar/26.1.89,NAR9108
285,10.1093/nar/26.1.85,MBDC0071
251,10.1093/nar/26.1.80,NAR9024
333,10.1093/nar/26.1.8,MBDC0002
258,10.1093/nar/26.1.73,MBDC0357
329,10.1093/nar/26.1.68,NAR9329
289,10.1093/nar/26.1.63,MBDC0068
324,10.1093/nar/26.1.60,NAR9202
248,10.1093/nar/26.1.55,MBDC0116
275,10.1093/nar/26.1.54,MBDC0165
273,10.1093/nar/26.1.50,MBDC0108
312,10.1093/nar/26.1.46,NAR9068
291,10.1093/nar/26.1.43,NAR9185
279,10.1093/nar/26.1.387,MBDC0209
325,10.1093/nar/26.1.382,NAR9223
261,10.1093/nar/26.1.38,NAR9288
283,10.1093/nar/26.1.376,NAR9236
278,10.1093/nar/26.1.372,MBDC0167
249,10.1093/nar/26.1.368,MBDC0181
264,10.1093/nar/26.1.362,MBDC0340
277,10.1093/nar/26.1.360,MBDC0185
298,10.1093/nar/26.1.358,MBDC0040
259,10.1093/nar/26.1.353,MBDC0033
244,10.1093/nar/26.1.351,MBDC0195
286,10.1093/nar/26.1.338,MBDC0224
323,10.1093/nar/26.1.335,MBDC0048
252,10.1093/nar/26.1.334,MBDC0030
282,10.1093/nar/26.1.332,MBDC0225
268,10.1093/nar/26.1.33,NAR9177
257,10.1093/nar/26.1.327,NAR9146
307,10.1093/nar/26.1.323,MBDC0214
311,10.1093/nar/26.1.320,MBDC0210
245,10.1093/nar/26.1.316,MBDC0442
330,10.1093/nar/26.1.313,NAR9129
303,10.1093/nar/26.1.309,MBDC0203
314,10.1093/nar/26.1.304,MBDC0212
280,10.1093/nar/26.1.297,MBDC0172
327,10.1093/nar/26.1.295,NAR9287
301,10.1093/nar/26.1.292,NAR9005
302,10.1093/nar/26.1.290,NAR9328
326,10.1093/nar/26.1.288,MBDC0110
266,10.1093/nar/26.1.285,NAR9124
284,10.1093/nar/26.1.280,MBDC0229
306,10.1093/nar/26.1.275,MBDC0166
260,10.1093/nar/26.1.271,NAR9323
288,10.1093/nar/26.1.27,MBDC0194
310,10.1093/nar/26.1.269,NAR9014
295,10.1093/nar/26.1.265,MBDC0130
271,10.1093/nar/26.1.259,MBDC0136
300,10.1093/nar/26.1.256,NAR9314
299,10.1093/nar/26.1.253,MBDC0137
290,10.1093/nar/26.1.248,NAR9155
308,10.1093/nar/26.1.242,MBDC0123
281,10.1093/nar/26.1.239,MBDC0182
328,10.1093/nar/26.1.234,MBDC0120
292,10.1093/nar/26.1.229,NAR9159
321,10.1093/nar/26.1.226,MBDC0162
332,10.1093/nar/26.1.220,MBDC0144
254,10.1093/nar/26.1.216,NAR9119
313,10.1093/nar/26.1.214,MBDC0126
263,10.1093/nar/26.1.21,NAR9116
255,10.1093/nar/26.1.205,MBDC0362
294,10.1093/nar/26.1.200,NAR9211
270,10.1093/nar/26.1.198,NAR9299
246,10.1093/nar/26.1.196,MBDC0245
274,10.1093/nar/26.1.192,MBDC0252
304,10.1093/nar/26.1.190,NAR9317
319,10.1093/nar/26.1.187,MBDC0105
315,10.1093/nar/26.1.183,MBDC0463
320,10.1093/nar/26.1.179,MBDC0463
335,10.1093/nar/26.1.177,MBDC0248
256,10.1093/nar/26.1.170,NAR9304
318,10.1093/nar/26.1.168,NAR9117
293,10.1093/nar/26.1.166,MBDC0250
265,10.1093/nar/26.1.163,NAR9294
287,10.1093/nar/26.1.160,NAR9277
272,10.1093/nar/26.1.16,MBDC0001
305,10.1093/nar/26.1.156,MBDC0230
276,10.1093/nar/26.1.154,NAR9230
322,10.1093/nar/26.1.148,NAR9042
309,10.1093/nar/26.1.145,MBDC0296
296,10.1093/nar/26.1.138,MBDC0074
253,10.1093/nar/26.1.130,MBDC0087
250,10.1093/nar/26.1.126,MBDC0038
247,10.1093/nar/26.1.120,NAR9181
267,10.1093/nar/26.1.116,NAR9178
297,10.1093/nar/26.1.112,MBDC0084
317,10.1093/nar/26.1.108,NAR9147
262,10.1093/nar/26.1.106,NAR9130
316,10.1093/nar/26.1.102,NAR9253
243,10.1093/nar/26.1.100,NAR9316
334,10.1093/nar/26.1.1,MBDC0003
242,10.1093/nar/25.1.98,NAR9277
233,10.1093/nar/25.1.96,MBDC0230
200,10.1093/nar/25.1.92,MBDC0296
195,10.1093/nar/25.1.85,MBDC0087
212,10.1093/nar/25.1.81,NAR9253
209,10.1093/nar/25.1.72,NAR9095
225,10.1093/nar/25.1.7,MBDC0002
184,10.1093/nar/25.1.67,NAR9108
228,10.1093/nar/25.1.63,MBDC0071
202,10.1093/nar/25.1.57,NAR9329
199,10.1093/nar/25.1.53,NAR9202
214,10.1093/nar/25.1.51,MBDC0165
192,10.1093/nar/25.1.43,MBDC0108
231,10.1093/nar/25.1.39,NAR9068
196,10.1093/nar/25.1.37,NAR9165
201,10.1093/nar/25.1.31,NAR9288
210,10.1093/nar/25.1.28,NAR9177
180,10.1093/nar/25.1.278,MBDC0209
224,10.1093/nar/25.1.274,NAR9055
206,10.1093/nar/25.1.272,MBDC0167
191,10.1093/nar/25.1.269,MBDC0181
219,10.1093/nar/25.1.265,MBDC0340
241,10.1093/nar/25.1.263,MBDC0195
226,10.1093/nar/25.1.248,MBDC0224
217,10.1093/nar/25.1.246,MBDC0048
179,10.1093/nar/25.1.244,MBDC0030
198,10.1093/nar/25.1.240,MBDC0217
185,10.1093/nar/25.1.24,MBDC0194
197,10.1093/nar/25.1.236,MBDC0282
240,10.1093/nar/25.1.235,NAR9052
186,10.1093/nar/25.1.231,MBDC0442
208,10.1093/nar/25.1.226,NAR9129
229,10.1093/nar/25.1.222,MBDC0203
189,10.1093/nar/25.1.217,MBDC0215
220,10.1093/nar/25.1.212,MBDC0212
190,10.1093/nar/25.1.206,MBDC0172
235,10.1093/nar/25.1.200,NAR9181
237,10.1093/nar/25.1.196,MBDC0084
234,10.1093/nar/25.1.192,NAR9328
207,10.1093/nar/25.1.188,MBDC0229
230,10.1093/nar/25.1.181,MBDC0137
205,10.1093/nar/25.1.18,NAR9116
204,10.1093/nar/25.1.172,NAR9154
227,10.1093/nar/25.1.166,MBDC0123
239,10.1093/nar/25.1.163,MBDC0182
213,10.1093/nar/25.1.158,MBDC0120
222,10.1093/nar/25.1.151,NAR9212
194,10.1093/nar/25.1.147,NAR9159
203,10.1093/nar/25.1.143,MBDC0162
218,10.1093/nar/25.1.14,MBDC0001
182,10.1093/nar/25.1.139,MBDC0144
238,10.1093/nar/25.1.138,NAR9014
238,10.1093/nar/25.1.138,NAR9211
221,10.1093/nar/25.1.136,NAR9299
181,10.1093/nar/25.1.133,MBDC0130
188,10.1093/nar/25.1.128,NAR9119
236,10.1093/nar/25.1.126,MBDC0245
211,10.1093/nar/25.1.123,NAR9317
215,10.1093/nar/25.1.117,MBDC0463
223,10.1093/nar/25.1.111,MBDC0463
193,10.1093/nar/25.1.109,MBDC0243
232,10.1093/nar/25.1.107,MBDC0248
183,10.1093/nar/25.1.104,NAR9117
187,10.1093/nar/25.1.102,NAR9313
216,10.1093/nar/25.1.1,MBDC0003
150,10.1093/nar/24.1.98,MBDC0245
129,10.1093/nar/24.1.92,MBDC0463
121,10.1093/nar/24.1.82,MBDC0243
143,10.1093/nar/24.1.80,MBDC0248
117,10.1093/nar/24.1.76,NAR9313
115,10.1093/nar/24.1.73,NAR9277
131,10.1093/nar/24.1.68,NAR9042
153,10.1093/nar/24.1.64,MBDC0296
177,10.1093/nar/24.1.57,NAR9095
126,10.1093/nar/24.1.53,MBDC0071
113,10.1093/nar/24.1.50,NAR9157
176,10.1093/nar/24.1.46,NAR9329
110,10.1093/nar/24.1.41,NAR9202
140,10.1093/nar/24.1.40,MBDC0165
157,10.1093/nar/24.1.32,MBDC0108
139,10.1093/nar/24.1.29,NAR9068
105,10.1093/nar/24.1.26,NAR9076
151,10.1093/nar/24.1.248,MBDC0209
135,10.1093/nar/24.1.245,MBDC0167
120,10.1093/nar/24.1.242,MBDC0181
145,10.1093/nar/24.1.238,MBDC0340
107,10.1093/nar/24.1.236,MBDC0195
155,10.1093/nar/24.1.223,MBDC0224
123,10.1093/nar/24.1.221,MBDC0109
127,10.1093/nar/24.1.219,NAR9111
154,10.1093/nar/24.1.216,MBDC0048
142,10.1093/nar/24.1.214,MBDC0030
116,10.1093/nar/24.1.210,MBDC0217
158,10.1093/nar/24.1.21,NAR9288
106,10.1093/nar/24.1.206,NAR9092
118,10.1093/nar/24.1.201,NAR9129
112,10.1093/nar/24.1.197,MBDC0203
125,10.1093/nar/24.1.189,MBDC0215
137,10.1093/nar/24.1.182,MBDC0212
132,10.1093/nar/24.1.180,MBDC0225
136,10.1093/nar/24.1.177,MBDC0084
144,10.1093/nar/24.1.172,NAR9328
122,10.1093/nar/24.1.17,MBDC0194
119,10.1093/nar/24.1.169,MBDC0229
159,10.1093/nar/24.1.166,MBDC0229
133,10.1093/nar/24.1.160,MBDC0123
108,10.1093/nar/24.1.157,NAR9239
109,10.1093/nar/24.1.155,NAR9114
152,10.1093/nar/24.1.151,MBDC0120
148,10.1093/nar/24.1.147,NAR9211
128,10.1093/nar/24.1.141,NAR9212
149,10.1093/nar/24.1.137,NAR9085
141,10.1093/nar/24.1.132,MBDC0162
114,10.1093/nar/24.1.13,NAR9116
147,10.1093/nar/24.1.127,MBDC0144
124,10.1093/nar/24.1.125,NAR9287
138,10.1093/nar/24.1.121,NAR9014
156,10.1093/nar/24.1.119,NAR9299
130,10.1093/nar/24.1.103,MBDC0130
111,10.1093/nar/24.1.100,NAR9119
134,10.1093/nar/24.1.1,MBDC0003
87,10.1093/nar/22.17.3663,MBDC0181
76,10.1093/nar/22.17.3660,MBDC0195
96,10.1093/nar/22.17.3640,NAR9275
78,10.1093/nar/22.17.3628,MBDC0224
86,10.1093/nar/22.17.3626,MBDC0109
63,10.1093/nar/22.17.3625,NAR9111
97,10.1093/nar/22.17.3620,MBDC0048
66,10.1093/nar/22.17.3534,MBDC0130
103,10.1093/nar/22.17.3511,NAR9119
84,10.1093/nar/22.17.3508,NAR9113
74,10.1093/nar/22.17.3502,NAR9278
88,10.1093/nar/22.17.3495,MBDC0463
93,10.1093/nar/22.17.3488,MBDC0463
64,10.1093/nar/22.17.3485,MBDC0243
69,10.1093/nar/22.17.3483,MBDC0248
67,10.1093/nar/22.17.3481,NAR9277
77,10.1093/nar/22.17.3474,MBDC0296
100,10.1093/nar/22.17.3470,MBDC0143
62,10.1093/nar/22.17.3462,NAR9095
101,10.1093/nar/22.17.3459,NAR9157
85,10.1093/nar/22.17.3456,MBDC0071
98,10.1093/nar/22.17.3450,NAR9067
75,10.1093/nar/22.17.3441,MBDC0003
41,10.1093/nar/21.13.3155,MBDC0109
48,10.1093/nar/21.13.3139,NAR9275
60,10.1093/nar/21.13.3125,MBDC0224
56,10.1093/nar/21.13.3119,MBDC0048
52,10.1093/nar/21.13.3117,NAR9290
50,10.1093/nar/21.13.3111,MBDC0217
39,10.1093/nar/21.13.3105,NAR9129
43,10.1093/nar/21.13.3097,MBDC0215
59,10.1093/nar/21.13.3093,NAR9288
58,10.1093/nar/21.13.3089,MBDC0194
40,10.1093/nar/21.13.3075,MBDC0130
54,10.1093/nar/21.13.3055,NAR9153
47,10.1093/nar/21.13.3051,NAR9278
49,10.1093/nar/21.13.3025,MBDC0463
